bodyId,type,instance
329566174,OA-VPM3,OA-VPM3(NO2/NO3)_R
329566187,SLP176,SLP176_R
329566197,SMP549,SMP549_R
329566335,SLP028,SLP028_R
329566467,LHAV3b7,LHAV3b7_R
329574917,SLP258,SLP258_R
329578247,SLP150,SLP150_R
329581637,LHAV6a9,LHAV6a9_R
329582105,SLP101,SLP101_R
329599710,M_lvPNm32,M_lvPNm32_R
329638509,FB7E,FB7E_R
329646990,SMP568_d,SMP568_d_R
329728593,,(ADM04)_L
329772284,FB6S,FB6S_L
329897241,SLP241,SLP241_R
329897255,LHCENT10,LHCENT10_R
329901950,SLP369,SLP369_R
329906396,LHAD3a8_b,LHAD3a8_b_R
329918685,SMP484,SMP484_R
329919036,aSP-g3A,aSP-g3A_R
329936589,,
329966674,SLP204,SLP204_R
329970706,SMP186,SMP186_R
329978745,SMP196,SMP196_R
329983926,FB5G,FB5G_R
329988112,SMP399,SMP399_R
330074324,,(ADM04)_L
330074340,SMP289,SMP289(PDM05)_L
330074628,,(PDM15)_L
330079381,SMP088,SMP088(ADM04)_L
330237771,SLP295,SLP295_R
330238043,SLP427,SLP427_R
330246657,LHPV6c2,LHPV6c2_R
330256546,SLP192,SLP192_R
330259272,SLP259,SLP259_R
330260421,SLP010,SLP010_R
330268940,LHCENT9,LHCENT9_R
330276998,SLP019,SLP019_R
330303073,SLP102,SLP102_R
330316013,SMP389,SMP389_R
330319977,SIP047,SIP047_R
330319983,CRE083,CRE083_R
330320065,SIP065,SIP065(PDM08)_L
330388864,PI1_a,PI1_a
330415332,SMP513,SMP513(PDM09)_L
330415373,,(MBDLaxon1)
330604760,LHAD2e2,LHAD2e2_R
330640044,SMP181,SMP181_R
330640381,SLP102,SLP102_R
330661529,SMP172,SMP172_R
330661573,FB6S,FB6S_R
330661786,SMP087,SMP087(ADM04)_L
330678844,SMP081,SMP081(ADM04)_L
330937034,SLP194,SLP194_R
330989587,SIP008,SIP008_R
330998071,,(MBDLaxon1)
330998090,SMP399,SMP399_R
331002291,SIP005,SIP005_R
331006655,SMP347,SMP347_R
331011085,SIP088,SIP088_R
331338959,SMP191,SMP191_R
331343089,SMP405,SMP405_R
331411807,PI1_c,PI1_c
331662668,KCab-m,KCab-m_R
331662710,PPL106,PPL106(a3)_R
331662717,KCab-s,KCab-s_R
331774819,SMP084,SMP084(ADM04)_L
331999156,KCab-c,KCab-c_R
331999213,KCab-s,KCab-s_R
332003372,KCab-c,KCab-c_R
332003629,KCab-m,KCab-m_R
332003730,KCab-c,KCab-c_R
332003895,KCab-m,KCab-m_R
332003899,KCab-c,KCab-c_R
332007728,KCab-m,KCab-m_R
332008063,KCab-m,KCab-m_R
332008082,KCab-m,KCab-m_R
332340127,KCab-s,KCab-s_R
332340236,KCab-m,KCab-m_R
332344539,KCab-c,KCab-c_R
332344592,KCab-c,KCab-c_R
332344670,KCab-c,KCab-c_R
332344760,KCab-c,KCab-c_R
332344908,KCab-m,KCab-m_R
332349228,KCab-c,KCab-c_R
332349327,KCab-c,KCab-c_R
332353106,KCab-m,KCab-m_R
332353336,KCab-m,KCab-m_R
332353438,KCab-s,KCab-s_R
332353566,KCab-m,KCab-m_R
332685594,KCab-c,KCab-c_R
332685751,KCab-c,KCab-c_R
332685755,KCab-c,KCab-c_R
332689776,KCab-m,KCab-m_R
332690153,KCab-c,KCab-c_R
333030976,KCab-m,KCab-m_R
333031114,KCab-m,KCab-m_R
333035349,KCab-s,KCab-s_R
333039671,KCab-m,KCab-m_R
354775482,KCg-m,KCg-m_R
354779890,KCg-m,KCg-m_R
354797099,SLP290,SLP290_R
355073569,SIP059,SIP059_R
355077858,SIP032,SIP032_R
355086967,SMP211,SMP211_R
355133859,SLP286,SLP286_R
355453590,SLP316,SLP316_R
355651857,FR2,FR2(FQ4)_C3_L_small
355816896,SLP309,SLP309_R
356131764,LHPD3a4_b,LHPD3a4_b_R
356136008,SLP309,SLP309_R
356140100,SLP249,SLP249_R
356140121,CL132,CL132_R
356144721,LHPV5h3,LHPV5h3_R
356153135,LHPV4c3,LHPV4c3_R
356429209,LHPD2c1,LHPD2c1_R
356467849,LHPD3a1,LHPD3a1_R
356468264,SLP314,SLP314_R
356472628,SLP078,SLP078_R
356472645,SLP364,SLP364_R
356472660,SLP445,SLP445_R
356481698,SLP308,SLP308_R
356486199,LHPD3b1_b,LHPD3b1_b_R
356490891,SLP172,SLP172_R
356494648,SLP341,SLP341_R
356499529,LHPV6i1_a,LHPV6i1_a_R
356503889,LHPV6f4_b,LHPV6f4_b_R
356517307,SMP305,SMP305_R
356670712,FR2,FR2(FQ4)_C4_L_small
356809554,LHPV4e1,LHPV4e1_R
356809556,CL087,CL087_R
356818390,SLP305,SLP305_R
356818551,LPN,LPN_R
356818664,LHPV6a9_b,LHPV6a9_b_R
356823065,LHPV5f1,LHPV5f1_R
356832459,SLP054,SLP054_R
356832508,LHAV3n1,LHAV3n1_R
356835277,SMP225,SMP225_R
356844539,SLP407,SLP407_R
356878521,CL160,CL160_R
356909006,SMP450,SMP450_R
356913605,CL179,CL179_R
357146296,LHPV4l1,LHPV4l1_R
357150583,SLP436,SLP436_R
357160116,LHPV6d1,LHPV6d1_R
357223889,FS4B,FS4B(FQ12)_C6_L
357224041,LHPV5l1,LHPV5l1_R
357245785,CL191,CL191_R
357249472,CL195,CL195_R
357249642,CL185,CL185_R
357249801,CL197,CL197_R
357249838,CL198_a,CL198_a_R
357249875,CL186,CL186_R
357250005,SMP450,SMP450_R
357250124,CL191,CL191_R
357250238,SMP452,SMP452_R
357482735,SLP460,SLP460(SCB019)_R
357490931,LHAV4d3,LHAV4d3_R
357496172,LHAV3a5,LHAV3a5_R
357505462,SLP203,SLP203_R
357515217,SLP365,SLP365_R
357522097,SLP348,SLP348_R
357522570,SLP096,SLP096_R
357530358,SLP294,SLP294_R
357569116,FS4B,FS4B(AB)(FQ12)_C2_L
357569231,FS4A,FS4A(AB)(FQ12)_C9_L
357569240,FS4A,FS4A(FQ12)_C6_L
357573154,SLP398,SLP398_R
357573309,FS4B,FS4B(FQ12)_C9_L
357581846,SMP363,SMP363_R
357581860,SMP363,SMP363_R
357581939,SMP363,SMP363_R
357599074,,(MBDLaxon1)
357663649,FR2,FR2(FQ4)_C1_L_small
357814777,CL087,CL087_R
357823645,LHAV4d1,LHAV4d1_R
357832762,SLP111_b,SLP111_b_R
357842366,SLP177_a,SLP177_a_R
357855613,LHAV3a3,LHAV3a3_R
357859600,SLP156,SLP156_R
357862532,SLP341,SLP341_R
357863646,SLP358,SLP358_R
357901388,SMP167,SMP167_R
357909813,FS4A,FS4A(FQ12)_C9_L
357919199,FS4B,FS4B(FQ12)_C5_L
357923095,SMP539,SMP539_R
357932060,SMP297,SMP297_R
357940977,SMP218,SMP218_R
357944721,SMP162,SMP162_R
357944930,SMP539,SMP539_R
357945095,SMP219,SMP219_R
357945155,SMP119,SMP119_L
357949102,SMP222,SMP222_R
357949364,SMP233,SMP233_R
357953145,,(MBDLaxon1)
358197007,SLP028,SLP028_R
358197600,SLP088,SLP088_R
358208973,SLP286,SLP286_R
358209090,SLP295,SLP295_R
358209104,SLP295,SLP295_R
358209154,SLP290,SLP290_R
358213022,SLP295,SLP295_R
358251878,FB1B,FB1B_R
358259842,FB8G,FB8G_R
358264919,SMP239,SMP239_R
358264979,SLP415,SLP415_R
358272988,SLP263,SLP263_R
358277352,,(MBDLaxon1)
358281935,SMP218,SMP218_R
358281997,SMP302,SMP302_R
358285424,SMP226,SMP226_R
358286194,SMP537,SMP537_R
358286385,,(MBDLaxon1)
358286442,SMP466,SMP466_R
358290727,SMP261,SMP261_R
358290805,SMP083,SMP083(ADM04)_L
358295017,,(MBDLaxon2)
358424052,FB8G,FB8G_L
358501372,SLP317,SLP317_R
358514340,SLP306,SLP306_R
358515278,SLP323,SLP323_R
358529697,SLP141,SLP141_R
358538040,LHAV3c1,LHAV3c1_R
358538491,LHAV3c2,LHAV3c2_R
358541542,LHAV3c1,LHAV3c1_R
358545984,SLP292,SLP292_R
358593042,SMP292,SMP292_R
358613806,SMP215,SMP215_R
358613830,SMP536,SMP536_R
358627224,,(MBDLaxon1)
358631295,,(MBDLaxon1)
358631384,,(PDM09)_L
358631450,SMP222,SMP222_R
358631537,SMP343,SMP343_R
358635284,SMP480,SMP480_R
358639742,SMP512,SMP512_R
358639884,SMP219,SMP219_R
358847551,SMP255,SMP255_R
358865451,LHPD3b1_b,LHPD3b1_b_R
358870425,SLP177_a,SLP177_a_R
358874595,SLP051,SLP051_R
358877435,SLP156,SLP156_R
358878546,SLP110,SLP110_R
358879127,SLP320,SLP320_R
358890923,SLP135,SLP135_R
358899943,SLP377,SLP377_R
358976440,SMP219,SMP219_R
358976515,SMP228,SMP228_R
358985893,SMP526,SMP526(PDM22)_L
359027729,PI1_b,PI1_b
359066834,SMP288,SMP288(PDM05)_L
359183551,SLP353,SLP353_R
359210228,LHAD1j1,LHAD1j1_R
359210479,LHAV3a6,LHAV3a6_R
359214479,LHCENT12,LHCENT12_R
359215268,SLP432_a,SLP432_a_R
359218739,SLP174,SLP174_R
359218762,SLP289,SLP289_R
359219263,SLP040,SLP040_R
359219503,SLP037,SLP037_R
359219722,SLP015_d,SLP015_d_R
359223830,LHPV4d6,LHPV4d6_R
359227113,SLP015_c,SLP015_c_R
359240144,SLP015_c,SLP015_c_R
359240396,SIP054,SIP054_R
359279388,LHPV6b1,LHPV6b1_R
359287673,SLP010,SLP010_R
359292188,SMP136,SMP136_L
359317340,SMP408_c,SMP408_c_R
359317640,,(MBDLaxon1)
359326692,SMP509,SMP509(PDM22)_L
359326764,SMP231,SMP231_R
359524536,LHPV4i4,LHPV4i4_R
359529027,LHPV5j4,LHPV5j4_R
359555152,SLP044_b,SLP044_b_R
359555628,LHAV3b3,LHAV3b3_R
359555689,LHAV3b12,LHAV3b12_R
359556017,SLP016,SLP016_R
359560118,LHAV2k4,LHAV2k4_R
359560701,SLP197,SLP197_R
359560762,LHPV7b1,LHPV7b1_R
359564703,SLP041,SLP041_R
359568205,LHAV5a6_a,LHAV5a6_a_R
359568460,SLP262,SLP262_R
359581549,LHAV3k6,LHAV3k6_R
359586213,PAM09,PAM09(B1ped)_R
359594119,SIP079,SIP079_R
359598627,PAM10,PAM10(B1)_R
359628017,SIP008,SIP008_R
359637824,FB6T,FB6T_R
359744514,pC1a,pC1a(PDM09)_L
359749513,,(PDM15)_L
359891881,LHCENT12,LHCENT12_R
359892436,LHAV5a2_a,LHAV5a2_a_R
359892669,SLP132,SLP132_R
359897288,SLP241,SLP241_R
359897526,SLP200,SLP200_R
359900300,SLP103,SLP103_R
359901157,LHAD1i1,LHAD1i1_R
359905678,LHAD1i1,LHAD1i1_R
359913281,SLP160,SLP160_R
359913782,LHAD3a9,LHAD3a9_R
359917896,SLP431,SLP431_R
359918228,SLP198,SLP198_R
359926718,SLP025,SLP025_R
359926731,SLP023,SLP023_R
359926787,SLP008,SLP008_R
359926923,SLP015_c,SLP015_c_R
359931311,SLP212,SLP212_R
359944162,SLP405_a,SLP405_a_R
359974171,SIP084,SIP084_R
360086302,,(PDM12)_L
360236724,LHAV4l1,LHAV4l1_R
360236750,LHAD3b1_e,LHAD3b1_e_R
360237353,LHAV2k4,LHAV2k4_R
360237650,SLP185,SLP185_R
360238069,LHAD3f1_a,LHAD3f1_a_R
360242173,SLP127,SLP127_R
360245971,SLP017,SLP017_R
360246734,LHAD3a2_a,LHAD3a2_a_R
360246848,SLP240_b,SLP240_b_R
360254108,SMP334,SMP334_R
360254511,LHAV6a9,LHAV6a9_R
360254994,LHPV5c1_b,LHPV5c1_b_R
360255138,LHAV3m1,LHAV3m1_R
360259013,SLP425,SLP425_R
360259229,LHAV3h1,LHAV3h1_R
360263797,SLP008,SLP008_R
360268385,SLP433,SLP433_R
360284300,LHCENT8,LHCENT8_R
360310976,SMP060,SMP060_R
360314997,LHAD1d2,LHAD1d2_R
360315461,SLP102,SLP102_R
360319284,SIP047,SIP047_R
360319323,FB6Q,FB6Q_R
360349882,SMP193,SMP193_R
360427510,,(MBDLaxon2)
360466268,FB8F_a,FB8F_a_L
360573708,LHAV5a4_c,LHAV5a4_c_R
360578457,LHAV6a3_a,LHAV6a3_a_R
360578625,LHAV6a1_b,LHAV6a1_b_R
360578907,LHAD3a6,LHAD3a6_R
360583021,LHAD3a7_a,LHAD3a7_a_R
360587642,SLP369,SLP369_R
360591860,SLP279,SLP279_R
360595711,LHAV2k3,LHAV2k3_R
360596183,LHPV6a5,LHPV6a5_R
360660371,SIP030,SIP030_R
360673271,SMP136,SMP136_L
360677632,SMP251,SMP251_R
360690414,SMP162,SMP162_R
360698817,SMP105_b,SMP105_b_R
360759031,SMP102,SMP102_R
360764170,SMP125,SMP125_R
360773196,SMP109,SMP109(ADM05)_L
360914546,SLP240_a,SLP240_a_R
360914617,LHAD3a5,LHAD3a5_R
360927799,LHAV5a5,LHAV5a5_R
360928792,LHAV3b10,LHAV3b10_R
360932188,LHAD1a4_b,LHAD1a4_b_R
360941147,PAM09,PAM09(B1ped)_R
360950551,LHAV5b2,LHAV5b2_R
360954739,SLP015_e,SLP015_e_R
360958913,mAL1,mAL1_L
361005850,SMP199,SMP199_R
361040812,SMP081,SMP081(ADM04)_L
361104490,,(MBDLaxon1)
361105354,,(aDT6f)(MBDLaxon2)
361108721,SMP049,SMP049(ADM01)_L
361259770,LHAV1d2_a,LHAV1d2_a_R
361260110,SLP241,SLP241_R
361264970,SLP128,SLP128_R
361269751,LHPV5c1_b,LHPV5c1_b_R
361269864,LHAD3b1_g,LHAD3b1_g_R
361273559,SLP327,SLP327_R
361298637,SMP105_a,SMP105_a_R
361312146,SMP103,SMP103_R
361312808,SMP503,SMP503_R
361341837,CRE083,CRE083_R
361351171,SMP028,SMP028_R
361355033,SMP259,SMP259_R
361364000,FB7E,FB7E_R
361376643,CRE025,CRE025_R
361445621,SMP108,SMP108(ADM05)_L
361451032,,(PDM15)_L
361614914,CL077,CL077_R
361636071,SMP105_a,SMP105_a_R
361640697,SLP261,SLP261_R
361700223,SMP170,SMP170_R
361700674,SIP075,SIP075_R
361704572,SMP453,SMP453_R
361722354,SMP081,SMP081_R
361955066,SLP450,SLP450_R
361955275,LHAD3a1,LHAD3a1_R
361959852,LHAV1d2_a,LHAV1d2_a_R
361964228,SLP103,SLP103_R
361964245,SLP369,SLP369_R
361968122,LHAD2e3,LHAD2e3_R
361981338,,(ADM04)_L
362007054,SLP424,SLP424_R
362019898,SIP066,SIP066_R
362020664,SIP030,SIP030_R
362024428,,(MBDLaxon1)
362041442,SIP019,SIP019_R
362045855,SMP449,SMP449_R
362299997,SMP032,SMP032_R
362369976,SMP215,SMP215_R
362394990,SLP408,SLP408_R
362395402,SMP172,SMP172_R
362473525,AstA1,AstA1_L
362507326,FB6M,FB6M_L
362689128,KCab-s,KCab-s_R
362693077,KCab-m,KCab-m_R
362693473,KCab-m,KCab-m_R
362697657,KCab-s,KCab-s_R
362701764,KCab-s,KCab-s_R
362701875,KCab-s,KCab-s_R
362701895,KCab-m,KCab-m_R
362701969,KCab-s,KCab-s_R
362715189,FB5H,FB5H_R
362719326,SMP464,SMP464_R
362814519,SMP088,SMP088(ADM04)_L
362862047,,(PDM09)_L
362866879,CRE083,CRE083(PDM13)_L
363029976,KCab-m,KCab-m_R
363030024,KCab-m,KCab-m_R
363030040,KCab-s,KCab-s_R
363034174,KCab-m,KCab-m_R
363034211,KCab-m,KCab-m_R
363034407,KCab-m,KCab-m_R
363034501,KCab-c,KCab-c_R
363038752,KCab-c,KCab-c_R
363038831,KCab-m,KCab-m_R
363042781,KCab-m,KCab-m_R
363047222,KCab-s,KCab-s_R
363370708,KCab-c,KCab-c_R
363370913,KCab-m,KCab-m_R
363371001,KCab-m,KCab-m_R
363375247,KCab-c,KCab-c_R
363375408,KCab-c,KCab-c_R
363375475,KCab-c,KCab-c_R
363379387,KCab-c,KCab-c_R
363384083,KCab-m,KCab-m_R
363384090,KCab-m,KCab-m_R
363384138,KCab-m,KCab-m_R
363387921,KCab-m,KCab-m_R
363716151,KCab-c,KCab-c_R
363716303,KCab-m,KCab-m_R
363716362,KCab-m,KCab-m_R
363724985,KCab-c,KCab-c_R
363724996,KCab-c,KCab-c_R
363725096,KCab-c,KCab-c_R
363725201,KCab-m,KCab-m_R
363725228,KCab-m,KCab-m_R
363729312,KCab-m,KCab-m_R
363729314,KCab-m,KCab-m_R
363733406,KCab-s,KCab-s_R
364061776,KCab-m,KCab-m_R
364066029,KCab-c,KCab-c_R
364070309,KCab-c,KCab-c_R
364070517,KCab-m,KCab-m_R
364156501,SMP134,SMP134_L
364217037,,
364407023,KCab-m,KCab-m_R
364411143,KCab-s,KCab-s_R
385132611,KCg-m,KCg-m_R
385158577,KCg-m,KCg-m_R
386191185,SLP293,SLP293_R
386280932,FC2B,FC2B(FQ7)_C7_R
386506469,SMP296,SMP296_R
386821054,LHPD3a2_a,LHPD3a2_a_R
386821081,LHPD3a2_c,LHPD3a2_c_R
386825553,LHPD3a1,LHPD3a1_R
386825636,LHPD3a3_a,LHPD3a3_a_R
386825720,LHPD3a4_c,LHPD3a4_c_R
386825792,LHPD3a3_b,LHPD3a3_b_R
386829647,,
386833812,LHPV4c4_a,LHPV4c4_a_R
386833850,SMP529,SMP529_R
386834269,DN1pB,DN1pB_R
386838513,LHPV6i1_a,LHPV6i1_a_R
386838814,LHPV4c2,LHPV4c2_R
386842280,SLP171,SLP171_R
386847799,SMP225,SMP225_R
386877197,SMP424,SMP424_R
387023620,PEN_b(PEN2),PEN_b(PB06b)_L4
387166379,DN1pA,DN1pA_R
387170738,SLP324,SLP324_R
387180418,SLP308,SLP308_R
387180498,LHPV6h1_a,LHPV6h1_a_R
387215056,LHPV6f6,LHPV6f6_R
387227028,CL172,CL172_R
387364605,EPG,EPG(PB08)_L3
387503511,SLP324,SLP324_R
387507495,SLP323,SLP323_R
387512128,CL132,CL132_R
387516191,SLP312,SLP312_R
387538632,LHAV3c2,LHAV3c2_R
387556524,SLP109,SLP109_R
387568523,LHPD5d1,LHPD5d1_R
387809633,SIP051,SIP051_R
387870860,LHPV6c1,LHPV6c1_R
387878711,SLP096,SLP096_R
387913101,FS4C,FS4C(FQ12)_C6_L
387913933,FS4C,FS4C(FQ12)_C2_L
387939094,CL196,CL196_R
387939267,CL198_b,CL198_b_R
387943673,SLP462,SLP462(SCB070)_R
387944118,DN1pA,DN1pA_R
387952104,LHPV10a1,LHPV10a1_R
388012215,hDeltaD,hDeltaD_08_C5
388208592,SLP285,SLP285_R
388211850,SLP284,SLP284_R
388246273,SAF,SAF(FB9)_R
388267095,SMP359_b,SMP359_b_R
388280029,CL184,CL184_R
388280137,CL198_a,CL198_a_R
388280200,CL193,CL193_R
388280249,CL194,CL194_R
388280268,CL189,CL189_R
388280286,CL189,CL189_R
388280297,SMP453,SMP453_R
388280322,SMP448,SMP448_R
388280333,CL198_a,CL198_a_R
388280381,CL269,CL269_R
388280529,SMP453,SMP453_R
388280541,SMP451,SMP451_R
388280610,CL194,CL194_R
388284324,SLP032,SLP032_R
388289013,,(aDT6c)(MBDLaxon1)
388293131,SMP464,SMP464_R
388513242,SLP110,SLP110_R
388513464,LHAV4d2_a,LHAV4d2_a_R
388553520,SLP094,SLP094_R
388565572,SLP284,SLP284_R
388605118,SMP167,SMP167_R
388608485,FS4A,FS4A(FQ12)_C5_L
388612388,FS4A,FS4A(FQ12)_C5_L
388629465,SLP407,SLP407_R
388638672,SMP161,SMP161_R
388854495,LHPV4h2,LHPV4h2_R
388859011,SLP349,SLP349_R
388863775,LHPV6a3_b,LHPV6a3_b_R
388877336,SLP466,SLP466(SCB067)_R
388881226,LHPV6m1,LHPV6m1_R
388885518,SLP468,SLP468(SCB074)_R
388898076,LHAV3c2,LHAV3c2_R
388898102,SLP289,SLP289_R
388898107,SLP288,SLP288_R
388898135,SLP288,SLP288_R
388898152,SLP289,SLP289_R
388898153,SLP288,SLP288_R
388898174,SLP288,SLP288_R
388898182,SLP282,SLP282_R
388902666,SLP289,SLP289_R
388902705,SLP287,SLP287_R
388902751,SLP284,SLP284_R
388924424,LHPD2d2,LHPD2d2_R
388954086,SMP184,SMP184_R
388975834,SMP462,SMP462_R
388984132,SMP532,SMP532_R
389195896,SLP304,SLP304_R
389199391,CL085,CL085_R
389199936,SLP304,SLP304_R
389200241,SLP224,SLP224_R
389204888,SLP111_b,SLP111_b_R
389204929,SLP065,SLP065_R
389205204,SLP221,SLP221_R
389210230,SLP366,SLP366_R
389217959,SLP065,SLP065_R
389239243,SLP288,SLP288_R
389247395,SLP183,SLP183_R
389303772,SLP263,SLP263_R
389307767,SMP354,SMP354_R
389311717,SMP188,SMP188_R
389316722,,(aDT6c)(MBDLaxon1)
389316762,,(aDT6c)(MBDLaxon1)
389325067,SMP440,SMP440_R
389527383,SLP348,SLP348_R
389536816,SLP111_b,SLP111_b_R
389536926,SLP360,SLP360_R
389541075,CL085,CL085_R
389545760,SLP206,SLP206_R
389546522,SLP311,SLP311_R
389559112,SLP088,SLP088_R
389563849,SMP294,SMP294_R
389568268,SLP139,SLP139_R
389575937,SLP176,SLP176_R
389589423,SLP343,SLP343_R
389626867,,(PDL14)_L
389657555,SMP530,SMP530_R
389661909,,(MBDLaxon1)
389687699,SMP295,SMP295_R
389909109,SLP037,SLP037_R
389917104,LHPV4d5,LHPV4d5_R
389920846,SLP275,SLP275_R
389929872,SLP163,SLP163_R
389934175,SLP178,SLP178_R
389951232,SLP260,SLP260_R
389972823,SMP434,SMP434_R
389976940,SMP430,SMP430_R
390003153,SMP354,SMP354_R
390015588,,(MBDLaxon1)
390024952,SMP261,SMP261_R
390097182,,(PDM05)_L
390223560,LHPD3b3,LHPD3b3_R
390245740,LHAV5a7_c,LHAV5a7_c_R
390254536,LHAV3b8_b,LHAV3b8_b_R
390258187,SLP198,SLP198_R
390271033,LHAV1e1,LHAV1e1_R
390271275,SLP070,SLP070_R
390275105,SLP175,SLP175_R
390279522,SLP198,SLP198_R
390279635,SLP171,SLP171_R
390280026,SLP135,SLP135_R
390330983,SMP046,SMP046_R
390331214,PLP121,PLP121_R
390331583,SMP368,SMP368_R
390344260,SMP452,SMP452_R
390344371,SMP230,SMP230_R
390352384,SMP027,SMP027_R
390356988,SMP217,SMP217_R
390361224,SMP347,SMP347_R
390378650,SMP534,SMP534_R
390447010,,(MBDLaxon1)
390473497,,(PDM12)_L
390486371,SMP147,SMP147(ADM10)_L
390560212,LHAV3e3,LHAV3e3_R
390564245,SLP163,SLP163_R
390579059,SLP112,SLP112_R
390586752,LHAV3b2_a,LHAV3b2_a_R
390586997,LHAV2k10_b,LHAV2k10_b_R
390589591,SLP113,SLP113_R
390590450,SMP531,SMP531_R
390590590,SLP015_b,SLP015_b_R
390593931,SLP044_c,SLP044_c_R
390594712,SLP241,SLP241_R
390598284,SLP045,SLP045_R
390599010,SLP156,SLP156_R
390599254,LHPV5h2,LHPV5h2_R
390603428,LHAV3e7,LHAV3e7_R
390607680,SLP027,SLP027_R
390612328,SLP157,SLP157_R
390616420,AVLP026,AVLP026_R
390616496,mAL1,mAL1_L
390628719,SLP193_b,SLP193_b_R
390629106,SLP041,SLP041_R
390641835,SIP051,SIP051_R
390667603,FB1A,FB1A_R
390697959,,(aDT6b)(MBDLaxon2)
390702220,,(MBDLaxon1)
390706983,SMP231,SMP231_R
390818643,SMP188,SMP188(PDL05)_L
390909624,SLP166,SLP166_R
390910102,SLP224,SLP224_R
390918452,SLP168,SLP168_R
390919468,SLP177_b,SLP177_b_R
390919685,LHAV3a6,LHAV3a6_R
390931864,LHAV3b1_b,LHAV3b1_b_R
390935343,LHAV3b6_b,LHAV3b6_b_R
390935535,LHAV5a3_b,LHAV5a3_b_R
390947722,SLP162,SLP162_R
390948259,LHAV6b1_a,LHAV6b1_a_R
390948580,LHAV6b1_a,LHAV6b1_a_R
390948675,SLP464,SLP464(SCB068)_R
390952738,LHAD2e1,LHAD2e1_R
390953189,LHAD1f3_a,LHAD1f3_a_R
390961490,SLP071,SLP071_R
390969969,SLP176,SLP176_R
391016873,,(MBDLaxon1)
391021712,SIP047,SIP047_R
391026123,SMP344,SMP344_R
391034580,SMP518,SMP518_R
391052159,,(MBDLaxon1)
391121098,,(PDM15)_L
391124880,,(PDM15)_L
391155063,FB2G_b,FB2G_b_L
391155165,FB7G,FB7G_L
391273276,LHPV5c1_a,LHPV5c1_a_R
391276906,LHAV2k7,LHAV2k7_R
391289383,SLP015_a,SLP015_a_R
391289810,SLP044_d,SLP044_d_R
391297978,SLP179_b,SLP179_b_R
391310849,SLP180,SLP180_R
391311186,SLP179_b,SLP179_b_R
391328156,LHPD2a8,LHPD2a8_R
391362634,SMP344,SMP344_R
391496898,SIP066,SIP066(PDM08)_L
391599963,SLP103,SLP103_R
391600399,SLP380,SLP380_R
391604389,SLP240_a,SLP240_a_R
391604407,LHAV3b1_a,LHAV3b1_a_R
391608263,SLP044_c,SLP044_c_R
391609333,LHAV6a3_b,LHAV6a3_b_R
391610069,SMP420,SMP420_R
391617921,SLP155,SLP155_R
391618398,SLP432_b,SLP432_b_R
391625677,LHAV5a1,LHAV5a1_R
391630222,SLP101,SLP101_R
391631218,LHAV6b4,LHAV6b4_R
391643292,SLP044_a,SLP044_a_R
391652073,SLP160,SLP160_R
391716661,LHAD1d2,LHAD1d2_R
391799282,,(PDM09)_L
391945237,LHAV2k4,LHAV2k4_R
391949576,SLP240_a,SLP240_a_R
391954490,LHAV6a9,LHAV6a9_R
391954889,SLP185,SLP185_R
391958263,SLP158,SLP158_R
391958379,LHAD3b1_b,LHAD3b1_b_R
391963473,SLP292,SLP292_R
391971839,SLP328,SLP328_R
391971977,SLP021,SLP021_R
391976125,SLP161,SLP161_R
392002352,SLP409,SLP409_R
392057736,SMP130,SMP130_L
392130578,SMP084,SMP084(ADM04)_L
392285973,SLP030,SLP030_R
392299403,LHAD3b1_f,LHAD3b1_f_R
392304239,AVLP065,AVLP065_R
392307898,LHAD1f1,LHAD1f1_R
392308518,LHPV6d1,LHPV6d1_R
392325540,SLP012,SLP012_R
392325925,SMP103,SMP103_R
392368893,LHPD2d1,LHPD2d1_R
392389970,SMP153,SMP153_R
392399005,SMP132,SMP132_L
392411222,SMP120,SMP120_L
392424485,,(ADM04)_L
392445880,PI1_b,PI1_b
392636270,LHPV6p1,LHPV6p1_R
392640591,LHAV6a1_b,LHAV6a1_b_R
392645419,SLP129_b,SLP129_b_R
392645639,LHPV7a1,LHPV7a1_R
392735903,SMP465,SMP465_R
392748193,,(aDT6b)(MBDLaxon2)
392821837,pC1b,pC1b(PDM09)_L
392985492,LHAV5a5,LHAV5a5_R
393003572,SLP429,SLP429_R
393051378,SIP037,SIP037_R
393055504,SIP036,SIP036_R
393063351,SMP272,SMP272_R
393171256,SMP172,SMP172(AVM13)_L
393210919,SMP133,SMP133_R
393215048,FB6Q,FB6Q_L
393215059,,(PDM12)_L
393340402,SLP015_e,SLP015_e_R
393383025,KCab-s,KCab-s_R
393387426,KCab-s,KCab-s_R
393404592,SMP127,SMP127_R
393736822,KCab-m,KCab-m_R
393766777,PPL101,PPL101(y1pedc)_R
393776005,SMP085,SMP085_R
393883499,SIP064,SIP064(PDM08)_L
393888286,FB6S,FB6S_L
394060556,KCab-s,KCab-s_R
394060620,KCab-s,KCab-s_R
394064790,KCab-m,KCab-m_R
394069210,KCab-m,KCab-m_R
394073547,KCab-m,KCab-m_R
394077610,KCab-m,KCab-m_R
394081878,KCab-s,KCab-s_R
394095053,SMP133,SMP133_L
394225044,MBON14,MBON14(a3)_L
394397189,KCab-s,KCab-s_R
394401778,KCab-m,KCab-m_R
394414724,KCab-m,KCab-m_R
